Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-May-2004,33.00,33.25,33.00,33.00,33.022727272727272727,1100,5,36325.00,,,0.25,0.00
14-May-2004,34.00,35.00,33.15,33.15,34.922965116279069767,20640,8,720810.00,,,1.85,-0.85
12-May-2004,36.60,36.60,36.60,36.60,36.600000000000000000,100,1,3660.00,,,0.00,0.00
11-May-2004,34.00,34.00,34.00,34.00,34.000000000000000000,500,2,17000.00,,,0.00,0.00
10-May-2004,35.00,35.00,35.00,35.00,35.000000000000000000,1200,3,42000.00,,,0.00,0.00
7-May-2004,35.10,35.10,35.00,35.00,35.050000000000000000,200,2,7010.00,,,0.10,-0.10
5-May-2004,38.25,38.50,35.50,36.05,37.404117647058823529,1700,17,63587.00,,,3.00,-2.20
3-May-2004,35.00,37.00,35.00,35.00,35.769230769230769230,650,3,23250.00,,,2.00,0.00
30-April-2004,35.00,36.00,35.00,36.00,35.211428571428571428,175,3,6162.00,,,1.00,1.00
29-April-2004,35.00,35.25,35.00,35.25,35.080000000000000000,150,3,5262.00,,,0.25,0.25
28-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,6150,11,215250.00,,,0.00,0.00
27-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,100,1,3500.00,,,0.00,0.00
23-April-2004,35.05,35.05,35.00,35.00,35.004166666666666666,1200,12,42005.00,,,0.05,-0.05
22-April-2004,35.90,37.70,35.90,36.45,36.494642857142857142,2800,34,102185.00,,,1.80,0.55
21-April-2004,35.05,35.05,35.00,35.00,35.012121212121212121,165,3,5777.00,,,0.05,-0.05
20-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,125,101,4375.00,,,0.00,0.00
19-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,5000,38,175000.00,,,0.00,0.00
16-April-2004,36.05,36.15,35.45,35.45,36.038709677419354838,930,9,33516.00,,,0.70,-0.60
15-April-2004,35.50,35.50,35.50,35.50,35.500000000000000000,100,1,3550.00,,,0.00,0.00
13-April-2004,35.25,35.60,35.25,35.60,35.378378378378378378,185,2,6545.00,,,0.35,0.35
12-April-2004,35.00,38.50,35.00,37.10,36.977272727272727272,2200,24,81350.00,,,3.50,2.10
8-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,15,1,525.00,,,0.00,0.00
7-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,335,3,11725.00,,,0.00,0.00
6-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,350,3,12250.00,,,0.00,0.00
5-April-2004,35.00,36.00,34.50,36.00,35.052427184466019417,2575,8,90260.00,,,1.50,1.00
2-April-2004,35.00,35.00,35.00,35.00,35.000000000000000000,100,1,3500.00,,,0.00,0.00
1-April-2004,34.00,34.00,34.00,34.00,34.000000000000000000,337,4,11458.00,,,0.00,0.00
31-March-2004,31.50,33.90,31.25,33.20,31.709047619047619047,2100,20,66589.00,,,2.65,1.70
30-March-2004,31.00,31.50,31.00,31.30,31.174216027874564459,2583,9,80523.00,,,0.50,0.30
26-March-2004,32.00,32.00,31.00,31.00,31.160000000000000000,100,3,3116.00,,,1.00,-1.00
25-March-2004,31.00,31.65,31.00,31.65,31.352727272727272727,275,3,8622.00,,,0.65,0.65
24-March-2004,31.00,31.40,31.00,31.40,31.160000000000000000,500,3,15580.00,,,0.40,0.40
23-March-2004,31.00,31.00,31.00,31.00,31.000000000000000000,500,5,15500.00,,,0.00,0.00
22-March-2004,31.00,31.10,31.00,31.00,31.088165680473372781,8450,11,262695.00,,,0.10,0.00
19-March-2004,30.00,31.00,30.00,31.00,30.584615384615384615,650,7,19880.00,,,1.00,1.00
18-March-2004,27.25,31.00,27.25,30.95,30.789473684210526315,570,10,17550.00,,,3.75,3.70
17-March-2004,31.00,31.40,30.75,31.35,30.838283828382838283,303,6,9344.00,,,0.65,0.35
16-March-2004,30.50,31.25,30.50,31.25,30.952107279693486590,522,6,16157.00,,,0.75,0.75
15-March-2004,31.45,31.45,30.75,30.75,31.126315789473684210,570,5,17742.00,,,0.70,-0.70
12-March-2004,30.00,30.25,30.00,30.25,30.071428571428571428,700,2,21050.00,,,0.25,0.25
11-March-2004,31.00,31.00,31.00,31.00,31.000000000000000000,460,5,14260.00,,,0.00,0.00
10-March-2004,31.05,31.05,31.00,31.00,31.031428571428571428,700,10,21722.00,,,0.05,-0.05
9-March-2004,31.05,31.05,31.05,31.05,31.040000000000000000,50,2,1552.00,,,0.00,0.00
8-March-2004,32.00,33.95,31.75,32.80,31.862650602409638554,415,5,13223.00,,,2.20,0.80
5-March-2004,32.80,32.80,31.00,31.00,31.186813186813186813,1365,10,42570.00,,,1.80,-1.80
4-March-2004,31.00,31.25,31.00,31.00,31.053304904051172707,1407,4,43692.00,,,0.25,0.00
3-March-2004,31.00,31.00,31.00,31.00,31.000000000000000000,2000,6,62000.00,,,0.00,0.00
1-March-2004,31.80,32.00,31.00,31.00,31.211764705882352941,850,13,26530.00,,,1.00,-0.80
27-February-2004,32.00,32.00,32.00,32.00,32.000000000000000000,100,2,3200.00,,,0.00,0.00
26-February-2004,30.00,30.90,30.00,30.05,30.033732718894009216,5425,43,162933.00,,,0.90,0.05
25-February-2004,30.00,30.00,26.00,29.95,29.980295566502463054,2030,8,60860.00,,,4.00,-0.05
24-February-2004,30.00,30.00,30.00,30.00,30.000000000000000000,900,5,27000.00,,,0.00,0.00
23-February-2004,33.85,35.50,30.00,30.05,32.608699275060411632,12001,28,391337.00,,,5.50,-3.80
20-February-2004,30.00,30.00,30.00,30.00,30.000000000000000000,2531,10,75930.00,,,0.00,0.00
19-February-2004,30.00,30.25,30.00,30.00,30.016638935108153078,3005,24,90200.00,,,0.25,0.00
18-February-2004,30.00,30.00,30.00,30.00,30.000000000000000000,30,1,900.00,,,0.00,0.00
17-February-2004,30.00,30.00,30.00,30.00,30.000000000000000000,1003,4,30090.00,,,0.00,0.00
16-February-2004,28.25,31.25,28.25,30.00,30.233070866141732283,1270,11,38396.00,,,3.00,1.75
12-February-2004,31.00,32.35,31.00,31.00,31.121428571428571428,700,6,21785.00,,,1.35,0.00
11-February-2004,31.00,31.00,31.00,31.00,31.000000000000000000,2170,6,67270.00,,,0.00,0.00
10-February-2004,30.50,32.00,30.25,31.05,30.863047501542257865,1621,24,50029.00,,,1.75,0.55
6-February-2004,28.00,31.50,28.00,29.85,28.874545454545454545,1100,8,31762.00,,,3.50,1.85
5-February-2004,27.00,29.00,27.00,29.00,28.599115044247787610,1130,17,32317.00,,,2.00,2.00
4-February-2004,27.00,27.90,26.00,27.90,26.265791119449656035,1599,7,41999.00,,,1.90,0.90
3-February-2004,29.00,29.00,28.00,28.00,28.102280130293159609,1535,11,43137.00,,,1.00,-1.00
30-January-2004,30.00,30.00,29.75,29.75,29.754408060453400503,794,7,23625.00,,,0.25,-0.25
29-January-2004,30.05,31.25,30.00,30.00,30.302491103202846975,843,4,25545.00,,,1.25,-0.05
28-January-2004,31.00,32.70,30.00,30.00,31.026533018867924528,1696,13,52621.00,,,2.70,-1.00
27-January-2004,30.65,32.40,29.40,32.05,31.159554730983302411,1078,38,33590.00,,,3.00,1.40
23-January-2004,26.10,31.20,26.10,30.95,29.144444444444444444,1620,12,47214.00,,,5.10,4.85
22-January-2004,27.00,27.00,23.85,26.00,26.271428571428571428,1050,8,27585.00,,,3.15,-1.00
21-January-2004,28.50,29.00,26.05,27.00,27.510469314079422382,1385,17,38102.00,,,2.95,-1.50
20-January-2004,25.50,29.10,25.50,28.50,28.948138297872340425,752,12,21769.00,,,3.60,3.00
19-January-2004,29.50,29.50,29.50,29.50,29.500000000000000000,100,2,2950.00,,,0.00,0.00
16-January-2004,31.00,31.00,30.00,30.00,30.090909090909090909,1100,6,33100.00,,,1.00,-1.00
15-January-2004,30.00,30.90,29.85,29.95,30.117611940298507462,1675,30,50447.00,,,1.05,-0.05
14-January-2004,32.00,32.00,31.00,31.50,31.541772151898734177,395,5,12459.00,,,1.00,-0.50
13-January-2004,31.00,31.00,30.00,31.00,30.961329305135951661,1655,7,51241.00,,,1.00,0.00
12-January-2004,33.40,34.00,31.45,31.60,32.642276422764227642,492,9,16060.00,,,2.55,-1.80
9-January-2004,31.15,32.75,31.15,32.75,31.904605263157894736,304,5,9699.00,,,1.60,1.60
8-January-2004,32.50,32.70,32.10,32.70,32.471428571428571428,630,4,20457.00,,,0.60,0.20
7-January-2004,32.10,32.20,31.10,31.15,31.467382962394474290,1303,9,41002.00,,,1.10,-0.95
6-January-2004,33.10,34.25,32.15,32.55,33.334549244398124022,3838,39,127938.00,,,2.10,-0.55
5-January-2004,33.50,34.90,33.50,33.50,33.980000000000000000,3650,21,124027.00,,,1.40,0.00
2-January-2004,31.15,33.50,30.30,33.20,31.808666666666666666,3000,42,95426.00,,,3.20,2.05
1-January-2004,33.00,33.25,33.00,33.25,33.018461538461538461,325,2,10731.00,,,0.25,0.25
31-December-2003,33.00,34.80,31.50,32.00,32.593959731543624161,1192,13,38852.00,,,3.30,-1.00
30-December-2003,34.10,36.00,34.00,34.10,34.457142857142857142,1050,22,36180.00,,,2.00,0.00
29-December-2003,36.05,37.00,34.65,36.00,36.066217516843118383,5195,52,187364.00,,,2.35,-0.05
26-December-2003,34.75,36.00,34.65,34.65,35.157674460922573014,10991,69,386418.00,,,1.35,-0.10
24-December-2003,33.60,34.00,32.15,33.60,33.346729708431836091,6345,72,211585.00,,,1.85,0.00
23-December-2003,33.00,34.50,32.55,33.75,33.791299790356394129,9540,70,322369.00,,,1.95,0.75
22-December-2003,30.00,34.50,30.00,32.40,32.564952421682882497,9353,73,304580.00,,,4.50,2.40
19-December-2003,30.00,30.00,28.55,29.45,29.532620320855614973,4675,34,138065.00,,,1.45,-0.55
18-December-2003,29.75,29.75,29.10,29.75,29.594444444444444444,540,9,15981.00,,,0.65,0.00
17-December-2003,30.10,30.10,28.95,30.00,29.908333333333333333,3600,20,107670.00,,,1.15,-0.10
16-December-2003,30.00,31.00,29.05,29.95,30.144109219619079723,5933,50,178845.00,,,1.95,-0.05
15-December-2003,31.50,31.50,28.80,29.90,29.835833333333333333,4800,35,143212.00,,,2.70,-1.60
12-December-2003,28.05,29.40,28.05,29.40,28.742058823529411764,3400,70,97723.00,,,1.35,1.35
11-December-2003,29.00,29.50,28.05,28.50,28.996303763440860215,5952,51,172586.00,,,1.45,-0.50
10-December-2003,29.50,29.90,28.00,28.05,28.701811701811701811,10101,96,289917.00,,,1.90,-1.45
9-December-2003,25.90,28.50,25.20,28.35,27.150643776824034334,4660,72,126522.00,,,3.30,2.45
8-December-2003,24.50,25.90,23.50,24.00,24.132758620689655172,1740,19,41991.00,,,2.40,-0.50
5-December-2003,23.80,26.00,23.80,24.05,24.681278538812785388,5475,71,135130.00,,,2.20,0.25
4-December-2003,26.50,26.50,23.00,23.85,23.852000000000000000,2250,20,53667.00,,,3.50,-2.65
3-December-2003,23.00,24.50,22.45,22.55,23.348178137651821862,1729,18,40369.00,,,2.05,-0.45
2-December-2003,22.50,23.25,21.80,22.50,22.402469135802469135,1215,15,27219.00,,,1.45,0.00
1-December-2003,21.75,22.70,21.75,22.00,22.252631578947368421,1425,10,31710.00,,,0.95,0.25
28-November-2003,21.50,22.90,21.50,22.70,22.138113207547169811,1325,16,29333.00,,,1.40,1.20
27-November-2003,23.70,23.75,22.00,22.75,22.577168949771689497,1095,25,24722.00,,,1.75,-0.95
25-November-2003,21.80,21.80,21.10,21.45,21.377777777777777777,450,8,9620.00,,,0.70,-0.35
24-November-2003,21.45,23.20,20.60,21.00,21.413888888888888888,1800,30,38545.00,,,2.60,-0.45
21-November-2003,21.80,21.80,20.50,21.60,21.046428571428571428,1400,13,29465.00,,,1.30,-0.20
20-November-2003,20.45,21.00,19.80,19.80,20.338000000000000000,1500,16,30507.00,,,1.20,-0.65
19-November-2003,20.00,20.00,19.10,20.00,19.685714285714285714,700,17,13780.00,,,0.90,0.00
18-November-2003,19.90,21.75,19.90,19.90,20.543478260869565217,1150,13,23625.00,,,1.85,0.00
17-November-2003,19.90,20.35,19.50,19.50,19.947568126940324249,2899,34,57828.00,,,0.85,-0.40
14-November-2003,19.75,19.75,19.70,19.70,19.743209876543209876,405,6,7996.00,,,0.05,-0.05
13-November-2003,20.40,20.55,18.40,18.95,19.206921241050119331,4190,29,80477.00,,,2.15,-1.45
12-November-2003,20.00,21.10,18.80,19.95,19.950000000000000000,1100,12,21945.00,,,2.30,-0.05
11-November-2003,21.85,21.85,19.50,20.25,20.120000000000000000,2500,15,50300.00,,,2.35,-1.60
10-November-2003,20.00,21.45,20.00,20.00,20.113846153846153846,325,5,6537.00,,,1.45,0.00
7-November-2003,19.55,19.55,18.00,18.00,18.449032258064516129,1550,7,28596.00,,,1.55,-1.55
6-November-2003,20.05,22.00,18.00,19.35,19.555444555444555444,1001,13,19575.00,,,4.00,-0.70
5-November-2003,20.80,21.50,19.25,19.25,20.098675496688741721,1510,15,30349.00,,,2.25,-1.55
4-November-2003,21.80,21.80,17.50,18.95,18.243043478260869565,2300,30,41959.00,,,4.30,-2.85
31-October-2003,20.00,22.00,20.00,21.00,21.772151898734177215,1185,22,25800.00,,,2.00,1.00
30-October-2003,22.65,22.90,20.00,20.00,21.836916234247590808,1349,17,29458.00,,,2.90,-2.65
29-October-2003,20.00,20.00,20.00,20.00,20.000000000000000000,50,1,1000.00,,,0.00,0.00
27-October-2003,22.70,22.70,22.70,22.70,22.700000000000000000,100,2,2270.00,,,0.00,0.00
25-October-2003,22.60,22.80,22.60,22.60,22.693069306930693069,101,3,2292.00,,,0.20,0.00
23-October-2003,22.00,22.00,20.05,20.30,20.438518518518518518,1350,19,27592.00,,,1.95,-1.70
21-October-2003,22.25,22.25,21.00,21.00,21.388888888888888888,450,5,9625.00,,,1.25,-1.25
17-October-2003,22.05,22.05,21.10,21.15,21.458333333333333333,600,7,12875.00,,,0.95,-0.90
16-October-2003,22.80,22.80,21.70,21.70,22.494285714285714285,700,3,15746.00,,,1.10,-1.10
15-October-2003,21.70,21.70,21.70,21.70,21.700000000000000000,100,1,2170.00,,,0.00,0.00
14-October-2003,23.50,23.50,22.00,22.00,22.306250000000000000,1600,16,35690.00,,,1.50,-1.50
13-October-2003,24.00,24.00,22.25,22.25,22.970909090909090909,275,6,6317.00,,,1.75,-1.75
10-October-2003,22.15,23.50,22.15,22.60,22.952688172043010752,465,5,10673.00,,,1.35,0.45
9-October-2003,23.50,23.50,22.00,22.00,22.831168831168831168,1925,26,43950.00,,,1.50,-1.50
8-October-2003,24.00,24.60,23.30,24.00,24.226923076923076923,1300,13,31495.00,,,1.30,0.00
7-October-2003,23.70,23.70,23.50,23.50,23.519191919191919191,495,10,11642.00,,,0.20,-0.20
6-October-2003,21.15,24.70,21.15,24.70,23.984000000000000000,125,2,2998.00,,,3.55,3.55
3-October-2003,24.85,24.85,24.85,24.85,24.840000000000000000,50,1,1242.00,,,0.00,0.00
1-October-2003,23.60,23.60,23.60,23.60,23.600000000000000000,100,1,2360.00,,,0.00,0.00
30-September-2003,24.00,24.00,24.00,24.00,24.000000000000000000,500,3,12000.00,,,0.00,0.00
26-September-2003,25.00,25.00,24.25,24.25,24.500000000000000000,300,5,7350.00,,,0.75,-0.75
25-September-2003,25.80,25.80,25.80,25.80,25.800000000000000000,100,1,2580.00,,,0.00,0.00
24-September-2003,25.00,25.00,24.70,24.70,24.775000000000000000,400,3,9910.00,,,0.30,-0.30
22-September-2003,24.95,25.05,24.95,25.00,24.982222222222222222,225,4,5621.00,,,0.10,0.05
19-September-2003,24.00,24.00,24.00,24.00,24.000000000000000000,200,2,4800.00,,,0.00,0.00
18-September-2003,24.90,25.00,24.90,25.00,24.950000000000000000,400,3,9980.00,,,0.10,0.10
17-September-2003,23.55,23.55,23.55,23.55,23.550000000000000000,100,1,2355.00,,,0.00,0.00
16-September-2003,25.25,25.25,25.00,25.00,25.011904761904761904,2100,11,52525.00,,,0.25,-0.25
15-September-2003,24.90,25.00,24.00,24.00,24.771153846153846153,2600,14,64405.00,,,1.00,-0.90
12-September-2003,26.15,26.15,23.00,23.90,24.804571428571428571,3500,25,86816.00,,,3.15,-2.25
11-September-2003,25.95,25.95,24.00,24.60,24.894428152492668621,3410,24,84890.00,,,1.95,-1.35
10-September-2003,28.10,28.95,25.00,25.10,26.049606299212598425,3810,18,99249.00,,,3.95,-3.00
9-September-2003,28.50,29.00,28.00,28.00,28.518957345971563981,1266,11,36105.00,,,1.00,-0.50
8-September-2003,28.55,29.40,28.50,28.50,28.705263157894736842,950,8,27270.00,,,0.90,-0.05
4-September-2003,29.00,29.00,28.00,28.00,28.399422521655437921,2078,13,59014.00,,,1.00,-1.00
3-September-2003,29.05,30.50,29.05,30.50,30.085714285714285714,70,2,2106.00,,,1.45,1.45
2-September-2003,31.60,31.60,30.00,30.50,30.462500000000000000,800,6,24370.00,,,1.60,-1.10
1-September-2003,32.00,32.50,31.00,31.00,31.706666666666666666,3750,41,118900.00,,,1.50,-1.00
29-August-2003,36.95,37.45,30.65,30.65,31.479156022329454063,52845,133,1663516.00,,,6.80,-6.30
28-August-2003,32.85,34.90,32.85,34.05,34.297925518620344913,4001,36,137226.00,,,2.05,1.20
27-August-2003,30.60,31.75,30.60,31.75,31.473913043478260869,1150,12,36195.00,,,1.15,1.15
26-August-2003,28.50,29.15,28.50,28.90,28.863333333333333333,1500,18,43295.00,,,0.65,0.40
25-August-2003,26.30,26.50,26.30,26.50,26.400000000000000000,600,13,15840.00,,,0.20,0.20
22-August-2003,27.10,27.50,27.10,27.30,27.262857142857142857,350,5,9542.00,,,0.40,0.20
21-August-2003,26.25,27.85,26.25,26.65,27.000000000000000000,60,4,1620.00,,,1.60,0.40
20-August-2003,26.45,26.45,26.45,26.45,26.450000000000000000,100,1,2645.00,,,0.00,0.00
19-August-2003,26.25,26.25,26.10,26.20,26.200000000000000000,195,4,5109.00,,,0.15,-0.05
13-August-2003,26.50,26.50,26.10,26.10,26.228571428571428571,700,5,18360.00,,,0.40,-0.40
12-August-2003,25.50,27.70,25.50,27.70,26.600000000000000000,200,2,5320.00,,,2.20,2.20
8-August-2003,27.85,27.90,27.80,27.90,27.856250000000000000,800,5,22285.00,,,0.10,0.05
7-August-2003,26.20,27.90,26.00,26.00,26.266211604095563139,5860,40,153920.00,,,1.90,-0.20
6-August-2003,28.00,28.00,25.70,26.95,26.239862068965517241,7250,25,190239.00,,,2.30,-1.05
5-August-2003,25.00,28.90,25.00,28.50,27.543750000000000000,800,11,22035.00,,,3.90,3.50
1-August-2003,26.35,26.35,26.30,26.30,26.333333333333333333,90,2,2370.00,,,0.05,-0.05
30-July-2003,27.60,27.60,27.60,27.60,27.600000000000000000,25,1,690.00,,,0.00,0.00
28-July-2003,27.55,27.55,27.55,27.55,27.550000000000000000,100,1,2755.00,,,0.00,0.00
25-July-2003,25.40,27.50,25.40,27.50,26.600000000000000000,15,3,399.00,,,2.10,2.10
24-July-2003,27.00,27.05,26.50,27.00,26.894505494505494505,455,9,12237.00,,,0.55,0.00
23-July-2003,25.85,27.55,25.60,26.30,26.125000000000000000,1096,23,28633.00,,,1.95,0.45
22-July-2003,28.35,28.40,28.35,28.40,28.366666666666666666,600,6,17020.00,,,0.05,0.05
18-July-2003,26.15,28.50,26.15,28.50,27.716666666666666666,300,3,8315.00,,,2.35,2.35
17-July-2003,27.15,27.55,27.10,27.50,27.195811518324607329,955,12,25972.00,,,0.45,0.35
16-July-2003,31.00,31.00,28.00,28.00,28.073170731707317073,1025,3,28775.00,,,3.00,-3.00
14-July-2003,29.90,30.00,28.50,28.80,29.236130867709815078,703,19,20553.00,,,1.50,-1.10
10-July-2003,28.60,28.60,28.55,28.55,28.568376068376068376,234,2,6685.00,,,0.05,-0.05
9-July-2003,28.40,30.00,28.40,30.00,29.723333333333333333,300,3,8917.00,,,1.60,1.60
8-July-2003,32.90,32.90,29.75,29.80,30.511731843575418994,2685,32,81924.00,,,3.15,-3.10
7-July-2003,30.00,33.50,30.00,30.20,31.043855421686746987,4150,44,128832.00,,,3.50,0.20
4-July-2003,29.10,30.50,28.50,30.50,29.694400000000000000,1250,13,37118.00,,,2.00,1.40
3-July-2003,29.75,29.75,27.00,27.75,27.551612903225806451,1550,12,42705.00,,,2.75,-2.00
2-July-2003,29.90,29.90,28.60,28.60,29.358333333333333333,240,2,7046.00,,,1.30,-1.30
1-July-2003,31.30,31.30,29.00,29.00,29.228000000000000000,250,3,7307.00,,,2.30,-2.30
30-June-2003,29.50,29.50,28.60,28.60,29.066420664206642066,1355,12,39385.00,,,0.90,-0.90
27-June-2003,29.50,31.80,29.00,29.40,29.588000000000000000,750,11,22191.00,,,2.80,-0.10
26-June-2003,29.00,29.00,29.00,29.00,29.000000000000000000,100,1,2900.00,,,0.00,0.00
25-June-2003,29.35,29.35,28.50,28.50,28.684666666666666666,1500,6,43027.00,,,0.85,-0.85
23-June-2003,30.25,30.25,29.05,29.05,29.712941176470588235,425,5,12628.00,,,1.20,-1.20
20-June-2003,28.80,30.95,28.80,29.90,29.750000000000000000,504,8,14994.00,,,2.15,1.10
19-June-2003,29.90,29.90,29.90,29.90,29.900000000000000000,200,1,5980.00,,,0.00,0.00
18-June-2003,31.95,31.95,29.80,29.80,30.600000000000000000,450,5,13770.00,,,2.15,-2.15
17-June-2003,30.50,30.55,30.00,30.00,30.449332029977191267,3069,11,93449.00,,,0.55,-0.50
16-June-2003,31.00,31.85,30.00,30.00,30.255263157894736842,1900,9,57485.00,,,1.85,-1.00
13-June-2003,30.50,30.50,30.00,30.00,30.267788461538461538,2080,10,62957.00,,,0.50,-0.50
12-June-2003,28.45,29.75,28.45,29.75,28.787500000000000000,400,4,11515.00,,,1.30,1.30
11-June-2003,30.00,30.00,27.05,27.05,28.530000000000000000,700,5,19971.00,,,2.95,-2.95
10-June-2003,29.60,29.60,29.55,29.55,29.580000000000000000,150,2,4437.00,,,0.05,-0.05
9-June-2003,30.95,30.95,30.95,30.95,30.900000000000000000,10,1,309.00,,,0.00,0.00
6-June-2003,29.50,29.50,29.50,29.50,29.500000000000000000,200,3,5900.00,,,0.00,0.00
5-June-2003,29.25,30.00,29.25,30.00,29.785714285714285714,70,2,2085.00,,,0.75,0.75
3-June-2003,30.95,30.95,28.70,29.25,30.763636363636363636,110,3,3384.00,,,2.25,-1.70
2-June-2003,30.00,30.00,30.00,30.00,30.000000000000000000,100,2,3000.00,,,0.00,0.00
30-May-2003,31.95,32.00,30.00,30.00,31.405714285714285714,350,4,10992.00,,,2.00,-1.95
29-May-2003,31.50,31.50,31.00,31.00,31.250000000000000000,200,4,6250.00,,,0.50,-0.50
28-May-2003,30.00,30.00,30.00,30.00,30.000000000000000000,140,2,4200.00,,,0.00,0.00
27-May-2003,31.00,31.00,30.50,30.50,30.583333333333333333,300,10,9175.00,,,0.50,-0.50
26-May-2003,29.15,32.00,29.15,32.00,31.561492790500424088,1179,12,37211.00,,,2.85,2.85
23-May-2003,31.50,31.50,30.45,30.50,30.555974842767295597,795,5,24292.00,,,1.05,-1.00
22-May-2003,32.00,32.00,30.00,30.00,30.614337568058076225,1102,10,33737.00,,,2.00,-2.00
21-May-2003,30.00,30.50,30.00,30.50,30.450495049504950495,1010,11,30755.00,,,0.50,0.50
19-May-2003,29.10,29.10,29.05,29.05,29.056000000000000000,125,2,3632.00,,,0.05,-0.05
16-May-2003,30.00,30.50,30.00,30.00,30.166666666666666666,150,3,4525.00,,,0.50,0.00
15-May-2003,33.00,33.00,31.55,31.55,32.589189189189189189,555,5,18087.00,,,1.45,-1.45
14-May-2003,32.50,33.95,31.35,32.35,32.061410788381742738,1205,5,38634.00,,,2.60,-0.15
13-May-2003,33.40,33.40,32.90,32.90,33.029518072289156626,1660,8,54829.00,,,0.50,-0.50
12-May-2003,34.60,34.60,34.60,34.60,34.545454545454545454,11,2,380.00,,,0.00,0.00
9-May-2003,36.40,36.40,36.40,36.40,36.000000000000000000,2,2,72.00,,,0.00,0.00
8-May-2003,39.25,39.25,36.95,38.30,37.827437641723356009,4410,20,166819.00,,,2.30,-0.95
6-May-2003,38.85,38.85,38.85,38.85,38.846153846153846153,169,2,6565.00,,,0.00,0.00
5-May-2003,37.00,37.00,37.00,37.00,37.000000000000000000,25,1,925.00,,,0.00,0.00
